Transaction_date,Payment_Type,Name,City,State,Country,Account_Created,Last_Login,ID,Count,Brand,Model
2019-01-05 11:21:00,Visa,pirunkit,Petworth,England,United Kingdom,2019-01-05 05:46:00,2019-01-30 05:54:00,325,1,Samsung,Samsung Galaxy S9e
2019-01-17 09:49:00,Diners,Kathrin,Abu Dhabi,Abu Zaby,United Arab Emirates,2018-02-27 20:02:00,2019-01-30 08:45:00,326,1,Samsung,Samsung Galaxy Note 8
2019-01-19 10:32:00,Mastercard,Maie,Queen Creek,AZ,United States,2019-01-06 17:57:00,2019-01-30 10:41:00,327,1,Samsung,Samsung Galaxy Note 10 Plus
2019-01-26 12:05:00,Mastercard,verena,Queen Creek,AZ,United States,2019-01-06 17:57:00,2019-01-30 10:41:00,328,1,Apple,Apple iPhone 11
2019-01-07 18:53:00,Visa,Marie-Christine,Durham,NC,United States,2018-12-29 09:59:00,2019-01-30 10:46:00,329,1,Apple,Apple iPhone 11
2019-01-26 11:38:00,Mastercard,Gabriella,Austin,TX,United States,2019-01-26 07:16:00,2019-01-30 13:15:00,330,1,Samsung,Samsung Galaxy Note 8
2019-01-08 13:19:00,Mastercard,valerie et nicolas,Glenn Dale,MD,United States,2019-01-08 05:31:00,2019-01-30 17:40:00,331,1,Alcatel,Alcatel 1C
2019-01-30 20:36:00,Visa,Renee,Edinburg,TX,United States,2019-01-30 20:05:00,2019-01-31 04:47:00,332,2,LG,LG X4
2019-01-24 13:35:00,Visa,Renee,Chaska,MN,United States,2016-05-11 13:27:00,2019-02-16 09:00:00,332,2,Sony,Sony Xperia XZ2
2019-01-17 11:09:00,Mastercard,Joachim,Fortaleza,Ceara,Brazil,2019-01-17 10:46:00,2019-01-31 06:42:00,333,1,Apple,Apple iPhone XR
2019-01-15 18:08:00,Amex,Monica,Villanova,PA,United States,2019-01-12 17:16:00,2019-02-19 03:19:00,334,2,Apple,Apple iPhone 7
2019-01-31 07:22:00,Visa,Monica,Weston,CT,United States,2018-02-28 17:34:00,2019-01-31 06:43:00,334,2,LG,LG G8s ThinQ
2019-01-31 09:12:00,Visa,Nanci,Reading,England,United Kingdom,2018-08-28 10:22:00,2019-01-31 09:08:00,335,1,Samsung,Samsung Galaxy S10e
2019-01-10 07:55:00,Visa,Laura,Jumeira,Dubayy,United Arab Emirates,2019-01-07 09:47:00,2019-02-01 10:18:00,336,4,Samsung,Samsung Galaxy S9 Plus
2019-01-31 08:56:00,Mastercard,Laura,Coconut Grove,FL,United States,2019-01-31 08:03:00,2019-01-31 09:22:00,336,4,Huawei,Huawei Mate 30 Pro 5G
2019-01-19 14:53:00,Mastercard,Laura,Fairfield,IA,United States,2018-12-12 05:18:00,2019-02-03 05:40:00,336,4,LG,LG W30 Pro
2019-01-22 12:37:00,Amex,Laura,San Anselmo,CA,United States,2019-01-22 10:17:00,2019-02-06 06:38:00,336,4,Apple,Apple iPhone 8
2019-01-31 09:00:00,Visa,ciara and mike,London,England,United Kingdom,2019-01-31 08:32:00,2019-01-31 10:07:00,337,1,Apple,Apple iPhone 7 Plus
2019-01-25 18:33:00,Mastercard,Sarah,Manteno,IL,United States,2019-01-25 15:56:00,2019-02-25 19:27:00,338,11,Apple,Apple iPhone XR
2019-01-15 15:26:00,Visa,Sarah,Bolton,England,United Kingdom,2019-01-15 08:16:00,2019-02-02 00:53:00,338,11,Apple,Apple iPhone 11
2019-01-23 04:47:00,Mastercard,Sarah,Sandymount,Dublin,Ireland,2016-01-16 08:48:00,2019-02-02 02:12:00,338,11,Apple,Apple iPhone 7 Plus
2019-01-27 02:35:00,Visa,Sarah,Ornex,Rhone-Alpes,France,2018-08-28 06:28:00,2019-02-06 05:09:00,338,11,Apple,Apple iPhone 11 Pro Max
2019-01-21 23:52:00,Visa,Sarah,Plan-les-Ouattes,Geneve,Switzerland,2018-11-23 04:51:00,2019-02-15 11:16:00,338,11,Apple,Apple iPhone XS
2019-01-16 17:56:00,Mastercard,Sarah,Coppell,TX,United States,2019-01-16 12:57:00,2019-02-15 20:13:00,338,11,Apple,Apple iPhone XR
2019-01-11 14:07:00,Visa,Sarah,San Francisco,CA,United States,2019-01-11 13:08:00,2019-01-31 10:20:00,338,11,Motorola,Motorola Moto E6s
2019-01-20 08:23:00,Mastercard,Sarah,Floyds Knobs,IN,United States,2015-10-12 17:17:00,2019-02-04 08:16:00,338,11,Motorola,Motorola Razr
2019-01-07 13:26:00,Visa,Sarah,Warwick,Quebec,Canada,2013-07-27 13:18:00,2019-02-25 15:16:00,338,11,Apple,Apple iphone XS Max
2019-01-20 02:17:00,Diners,Sarah,Santo Domingo City,Distrito Nacional,Dominican Republic,2018-11-09 01:26:00,2019-02-22 11:21:00,338,11,Apple,Apple iPhone XR
2019-01-29 08:13:00,Mastercard,Sarah,Ridgefield,CT,United States,2018-01-28 13:55:00,2019-02-17 07:55:00,338,11,Apple,Apple iPhone 7 Plus
2019-01-01 12:25:00,Mastercard,Anne-line,Zug,Zug,Switzerland,2015-03-29 23:14:00,2019-01-31 10:58:00,339,1,Samsung,Samsung Galaxy S9 Plus
2019-01-31 11:14:00,Mastercard,Ulrika,Scottsdale,AZ,United States,2019-01-31 11:10:00,2019-01-31 11:10:00,340,1,Samsung,Samsung Galaxy Note 10
2019-01-02 09:57:00,Amex,leigh,Potomac Falls,VA,United States,2015-02-20 17:20:00,2019-01-31 11:24:00,341,1,LG,LG W30 Pro
2019-01-04 13:20:00,Mastercard,Nuria,Superior,CO,United States,2019-01-04 12:08:00,2019-01-31 13:17:00,342,1,Sony,Sony Xperia 5
2019-01-22 12:32:00,Mastercard,Tejal,London,England,United Kingdom,2018-01-02 09:51:00,2019-01-31 14:43:00,343,1,Apple,Apple iPhone 8
2019-01-18 06:09:00,Mastercard,Ignacio,Engleside,VA,United States,2017-05-21 18:56:00,2019-01-31 15:33:00,344,1,Apple,Apple iPhone 7
2019-01-08 00:04:00,Visa,ZOE,New Plymouth City,Taranaki,New Zealand,2019-01-07 23:34:00,2019-01-31 17:47:00,345,1,Samsung,Samsung Galaxy Note 8
2019-01-24 07:14:00,Mastercard,nihan,Roanoke,VA,United States,2018-03-02 07:35:00,2019-01-31 19:18:00,346,1,Apple,Apple iPhone 8
2019-01-24 11:05:00,Visa,alan,Norcross,GA,United States,2017-07-30 15:16:00,2019-01-31 19:31:00,347,1,Samsung,Samsung Galaxy S9e
2019-01-06 15:12:00,Amex,lydia,Sandy Plains,GA,United States,2016-09-23 08:42:00,2019-01-31 20:48:00,348,1,Apple,Apple iPhone 8 Plus
2019-01-19 14:26:00,Mastercard,Tracey,Harold's Cross,Dublin,Ireland,2019-01-06 13:24:00,2019-02-23 12:02:00,349,2,Apple,Apple iPhone 7
2019-01-24 17:06:00,Visa,Tracey,Saint Catharines,Ontario,Canada,2019-01-24 15:51:00,2019-01-31 21:10:00,349,2,Apple,Apple iPhone XS
2019-01-22 07:35:00,Visa,Anja,Ferney-Voltaire,Rhone-Alpes,France,2019-01-22 06:51:00,2019-02-10 09:18:00,350,3,LG,LG X6
2019-01-03 09:58:00,Visa,Anja,Gainesville,VA,United States,2018-10-19 08:27:00,2019-01-31 22:19:00,350,3,Samsung,Samsung Galaxy S8 Plus
2019-01-06 10:34:00,Mastercard,Anja,New York,NY,United States,2019-01-06 10:03:00,2019-02-13 14:41:00,350,3,Samsung,Samsung Galaxy S9
2019-01-12 14:50:00,Visa,Holly,Arlington,MA,United States,2019-01-12 09:54:00,2019-02-01 07:36:00,351,1,Samsung,Samsung Galaxy S8 Plus
2019-01-07 13:49:00,Diners,megan,West Hills,CA,United States,2019-01-07 12:36:00,2019-02-01 08:20:00,352,1,Samsung,Samsung Galaxy S10
2019-01-09 19:41:00,Mastercard,Tarah,San Jose,CA,United States,2019-01-05 18:02:00,2019-02-01 09:18:00,353,1,Samsung,Samsung Galaxy S10 Plus
2019-01-26 04:53:00,Visa,Gerardo,London,England,United Kingdom,2019-01-26 04:12:00,2019-02-01 09:48:00,354,1,Samsung,Samsung Galaxy S9 Plus
2019-01-13 13:49:00,Visa,Joanne,Castlebar,Mayo,Ireland,2018-01-06 14:03:00,2019-02-06 12:35:00,355,2,Alcatel,Alcatel 1X
2019-01-23 21:41:00,Visa,Joanne,Oak Park,MI,United States,2018-12-26 11:00:00,2019-02-01 09:51:00,355,2,LG,LG K50S
2019-01-06 16:07:00,Visa,Margaret,Terrell Hills,TX,United States,2018-12-21 12:21:00,2019-02-01 10:06:00,356,1,Samsung,Samsung Galaxy S9e
2019-01-28 20:44:00,Visa,Whitney,Falmouth,VA,United States,2019-01-28 19:36:00,2019-02-01 11:33:00,357,2,HTC,Microsoft Lumia 950
2019-01-30 11:56:00,Mastercard,Whitney,Dumbleton,England,United Kingdom,2018-07-31 13:46:00,2019-02-06 00:04:00,357,2,Apple,Apple iPhone 8 Plus
2019-01-09 03:38:00,Visa,Ravinder,Lurgan,Northern Ireland,United Kingdom,2018-06-03 04:22:00,2019-02-01 11:53:00,358,1,Apple,Apple iPhone XR
2019-01-19 08:52:00,Visa,Pam,Richmond,TX,United States,2019-01-06 15:24:00,2019-02-01 11:53:00,359,2,Apple,Apple iPhone X
2019-01-15 05:11:00,Visa,Pam,London,England,United Kingdom,2016-07-11 12:43:00,2019-02-09 04:42:00,359,2,Apple,Apple iPhone X
2019-01-24 08:51:00,Mastercard,Heather,Baluan,General Santos,Philippines,2019-01-19 11:08:00,2019-02-21 10:08:00,360,2,Motorola,Motorola Moto E6
2019-01-30 19:12:00,Diners,Heather,Ooltewah,TN,United States,2019-01-30 18:54:00,2019-02-01 13:51:00,360,2,Motorola,Motorola Moto E6
2019-01-28 20:59:00,Visa,Michele,Austin,TX,United States,2019-01-28 09:40:00,2019-02-01 15:00:00,361,2,Samsung,Samsung Galaxy S8 Plus
2019-01-27 06:26:00,Mastercard,Michele,Buffalo,NY,United States,2019-01-25 11:56:00,2019-02-06 18:24:00,361,2,Samsung,Samsung Galaxy S8 Plus
2019-01-10 21:36:00,Visa,Craig,Seattle,WA,United States,2018-08-10 16:47:00,2019-02-01 15:27:00,362,1,Samsung,Samsung Galaxy S9
2019-01-07 08:03:00,Amex,maria,Ottawa,Ontario,Canada,2015-04-17 22:28:00,2019-02-01 18:52:00,363,1,Apple,Apple iPhone 11 Pro Max
2019-01-23 14:43:00,Visa,Madison,Torbay,Auckland,New Zealand,2019-01-18 11:34:00,2019-02-01 21:31:00,364,1,Samsung,Samsung Galaxy S9
2019-01-06 03:39:00,Visa,Krista,Bergen,Hordaland,Norway,2015-09-20 01:58:00,2019-02-02 00:08:00,365,1,Apple,Apple iPhone 7 Plus
2019-01-12 10:05:00,Amex,Pamela,Bellinzona,Ticino,Switzerland,2017-09-03 13:23:00,2019-02-02 05:16:00,366,2,ZTE,ZTE Axon 10 Pro 5G
2019-01-01 04:24:00,Amex,Pamela,Skaneateles,NY,United States,2018-12-28 17:28:00,2019-03-01 07:21:00,366,2,Apple,Apple iPhone 11
2019-01-30 05:13:00,Visa,Christine,Antwerpen,Antwerpen,Belgium,2016-01-03 13:57:00,2019-02-02 05:45:00,367,1,Apple,Apple iphone XS Max
2019-01-12 08:13:00,Amex,mary,Nacka,Stockholm,Sweden,2016-03-08 04:32:00,2019-02-02 06:01:00,368,1,Apple,Apple iPhone XR
2019-01-27 08:11:00,Visa,Helena,Fremont,CA,United States,2019-01-27 08:05:00,2019-02-02 06:08:00,369,1,Apple,Apple iPhone 11 Pro Max
2019-01-30 17:33:00,Visa,nina,Warwick,Queensland,Australia,2019-01-25 22:36:00,2019-02-02 06:13:00,370,1,Apple,Apple iphone XS Max
2019-01-15 09:52:00,Amex,Mark,Holmdel,NJ,United States,2019-01-15 08:36:00,2019-02-02 07:00:00,371,1,Apple,Apple iPhone 8 Plus
2019-01-13 11:54:00,Visa,alice and rudolf,Baltimore,MD,United States,2019-01-08 11:11:00,2019-02-02 08:01:00,372,1,Samsung,Samsung Galaxy S10e
2019-01-22 02:16:00,Visa,Costanza,Beykoz,Istanbul,Turkey,2018-09-07 11:43:00,2019-02-18 00:27:00,373,2,Sony,Sony Xperia 10 Plus
2019-01-21 11:00:00,Visa,Costanza,Saggart,Dublin,Ireland,2019-01-19 10:11:00,2019-02-02 08:29:00,373,2,Motorola,Motorola Moto E6 Plus
2019-01-16 11:49:00,Mastercard,Yoko,Andover,MA,United States,2018-02-18 18:56:00,2019-02-02 08:53:00,374,1,LG,LG K50S
2019-01-13 05:58:00,Mastercard,Kit,Suwanee,GA,United States,2019-01-05 21:12:00,2019-02-02 13:13:00,375,1,Apple,Apple iPhone 8
2019-01-06 16:08:00,Visa,cristina,Seattle,WA,United States,2015-03-14 16:39:00,2019-02-02 14:17:00,376,1,Apple,Apple iPhone 7
2019-01-05 10:25:00,Amex,linda,Arlington,VA,United States,2018-10-11 03:50:00,2019-02-02 16:13:00,377,1,Samsung,Samsung Galaxy S9
2019-01-04 21:08:00,Mastercard,Christyna,Calgary,Alberta,Canada,2018-01-21 20:11:00,2019-02-02 18:50:00,378,1,LG,LG K50S
2019-01-12 20:43:00,Visa,Alicja,Kenmore,WA,United States,2019-01-12 20:31:00,2019-02-02 20:26:00,379,1,Samsung,Samsung Galaxy S10
2019-01-21 21:37:00,Visa,Rachel,Taicheng,Guangdong,China,2019-01-21 06:24:00,2019-02-23 01:36:00,380,4,Apple,Apple iPhone 8 Plus
2019-01-10 13:42:00,Visa,Rachel,Hamilton,Ontario,Canada,2019-01-10 12:22:00,2019-02-09 09:54:00,380,4,Motorola,Motorola Razr
2019-01-17 03:22:00,Visa,Rachel,Fresno,CA,United States,2018-02-01 12:45:00,2019-02-02 20:35:00,380,4,Samsung,Samsung Galaxy S9 Plus
2019-01-18 11:17:00,Amex,Rachel,Atascadero,CA,United States,2018-03-11 13:35:00,2019-02-02 22:49:00,380,4,Huawei,Huawei P Smart Pro
2019-01-27 09:01:00,Visa,Jan,Barcelona,Catalonia,Spain,2018-05-29 12:23:00,2019-02-03 00:59:00,381,1,Apple,Apple iPhone 11 Pro Max
2019-01-15 10:16:00,Visa,Karin,Olive Branch,MS,United States,2019-01-12 17:41:00,2019-02-06 18:48:00,382,2,LG,LG G8s ThinQ
2019-01-08 08:11:00,Diners,Karin,High Wycombe,England,United Kingdom,2019-01-08 07:00:00,2019-02-03 01:54:00,382,2,Apple,Apple iPhone 7
2019-01-26 23:28:00,Amex,ron,Tsaritsyno,Moscow City,Russia,2016-12-07 08:26:00,2019-02-03 02:10:00,383,1,Apple,Apple iPhone XR
2019-01-10 21:35:00,Mastercard,Sharon,Ajax,Ontario,Canada,2018-08-07 06:17:00,2019-02-03 03:42:00,384,1,Samsung,Samsung Galaxy S9e
2019-01-22 07:14:00,Visa,Yana,North Bay,Ontario,Canada,2016-10-11 19:22:00,2019-02-03 06:36:00,385,1,Apple,Apple iPhone 8 Plus
2019-01-12 08:05:00,Amex,Francoise,Danville,PA,United States,2019-01-12 06:44:00,2019-02-03 08:01:00,386,1,Apple,Apple iPhone X
2019-01-25 08:54:00,Amex,Corinne,Anthem,AZ,United States,2016-03-26 17:32:00,2019-02-03 09:50:00,387,1,Apple,Apple iPhone 11 Pro
2019-01-05 10:08:00,Visa,Ec,Clonmel,Tipperary,Ireland,2019-01-05 07:47:00,2019-02-03 10:21:00,388,1,Apple,Apple iPhone 11
2019-01-05 19:29:00,Visa,Carmen,Arlington,VA,United States,2018-04-29 16:09:00,2019-02-03 10:23:00,389,1,LG,LG K50S
2019-01-07 19:06:00,Amex,Brittany,Orlando,FL,United States,2014-08-10 03:30:00,2019-02-03 11:32:00,390,1,Samsung,Samsung Galaxy S10e
2019-01-23 11:33:00,Mastercard,Sandrine,Walnut Creek,CA,United States,2019-01-22 23:31:00,2019-02-03 11:49:00,391,1,LG,LG Q70
2019-01-03 21:11:00,Mastercard,asuncion,Centennial,CO,United States,2018-12-03 13:00:00,2019-02-03 11:50:00,392,1,Apple,Apple iPhone XS
2019-01-05 09:09:00,Visa,Sophie,Bloomfield,MI,United States,2016-10-23 06:52:00,2019-02-10 10:58:00,393,2,LG,LG Q70
2019-01-11 17:28:00,Visa,Sophie,Newtown,CT,United States,2019-01-11 11:50:00,2019-02-03 12:21:00,393,2,Windows,Microsoft Lumia 950
2019-01-21 20:18:00,Amex,Henrietta,Vancouver,British Columbia,Canada,2017-07-06 23:53:00,2019-02-03 12:22:00,394,1,Apple,Apple iPhone 11
2019-01-24 10:23:00,Visa,DD,York,England,United Kingdom,2018-08-19 12:58:00,2019-02-03 12:57:00,395,1,Samsung,Samsung Galaxy S8 Plus
2019-01-29 10:38:00,Visa,samuel,Saddle Brook,NJ,United States,2019-01-29 09:08:00,2019-02-03 14:39:00,396,1,LG,LG Stylo 5
2019-01-08 14:04:00,Amex,Angelina  Patrick,San Diego,CA,United States,2019-01-07 17:01:00,2019-02-03 14:57:00,397,1,ZTE,ZTE Axon 10 Pro 5G
2019-01-31 21:50:00,Visa,Sven,Issaquah,WA,United States,2019-01-31 21:01:00,2019-02-03 16:30:00,398,1,Apple,Apple iphone XS Max
2019-01-01 16:00:00,Visa,Toni,Bolton,England,United Kingdom,2018-10-07 15:19:00,2019-02-03 16:45:00,399,1,Samsung,Samsung Galaxy S10 Plus
2019-01-27 16:50:00,Visa,jason,Altadena,CA,United States,2018-12-28 14:42:00,2019-02-03 18:09:00,400,1,Samsung,Samsung Galaxy S9
2019-01-30 07:42:00,Visa,Tabatha,Altadena,CA,United States,2018-12-28 14:42:00,2019-02-03 18:09:00,401,1,Apple,Apple iPhone 8
2019-01-17 15:48:00,Visa,Aline,Davis,CA,United States,2015-01-08 14:03:00,2019-02-03 19:14:00,402,1,Apple,Apple iPhone 8 Plus
2019-01-12 11:40:00,Visa,Debra,Toronto,Ontario,Canada,2018-12-30 06:59:00,2019-02-03 19:42:00,403,1,LG,LG K50S
2019-01-30 20:27:00,Mastercard,Natasha,Pasadena,CA,United States,2019-01-30 20:02:00,2019-02-03 23:39:00,404,2,Apple,Apple iPhone XR
2019-01-07 12:39:00,Visa,Natasha,Milano,Lombardy,Italy,2016-06-02 13:01:00,2019-02-10 13:19:00,404,2,Apple,Apple iPhone XS
2019-01-27 18:35:00,Mastercard,Melinda,Buffalo Grove,IL,United States,2019-01-27 18:28:00,2019-02-03 23:42:00,405,1,Apple,Apple iPhone 7
2019-01-16 12:47:00,Visa,Luc1nda,London,England,United Kingdom,2014-12-12 15:18:00,2019-02-04 02:13:00,406,1,LG,LG W30 Pro
2019-01-21 05:39:00,Amex,Britlyn,Norwalk,CT,United States,2018-11-04 09:51:00,2019-02-04 04:31:00,407,1,Apple,Apple iPhone 11 Pro Max
2019-01-28 01:28:00,Diners,Adam,Besancon,Franche-Comte,France,2019-01-26 02:28:00,2019-02-04 05:39:00,408,1,LG,LG G8s ThinQ
2019-01-08 13:33:00,Visa,Mimi,Monte-Carlo,,Monaco,2016-09-23 13:19:00,2019-02-04 06:16:00,409,1,Samsung,Samsung Galaxy S8 Plus
2019-01-22 12:09:00,Visa,Liann,Monaco,,Monaco,2019-01-22 11:32:00,2019-02-04 06:28:00,410,1,Apple,Apple iPhone X
2019-01-02 07:47:00,Diners,Naseer,London,England,United Kingdom,2018-12-08 06:45:00,2019-02-04 08:50:00,411,1,Apple,Apple iPhone 8
2019-01-11 04:55:00,Amex,Caroline,Marietta,GA,United States,2016-04-12 18:20:00,2019-02-04 09:22:00,412,3,Apple,Apple iPhone XR
2019-01-08 02:49:00,Mastercard,Caroline,Begnins,Vaud,Switzerland,2019-01-07 04:14:00,2019-02-25 01:37:00,412,3,LG,LG X6
2019-01-15 21:53:00,Visa,Caroline,Toronto,Ontario,Canada,2019-01-01 18:01:00,2019-02-11 21:01:00,412,3,LG,LG W30 Pro
2019-01-23 07:47:00,Amex,Karena,Marietta,GA,United States,2016-04-12 18:20:00,2019-02-04 09:22:00,413,1,LG,LG W30
2019-01-21 23:19:00,Amex,janet,Hon,HI,United States,2018-09-04 16:51:00,2019-02-04 11:11:00,414,2,Sony,Sony Xperia XZ2 Premium
2019-01-30 06:17:00,Visa,janet,Blarney,Cork,Ireland,2019-01-30 03:02:00,2019-02-19 12:48:00,414,2,LG,LG Q70
2019-01-11 04:29:00,Visa,Hans,Knoxville,TN,United States,2018-08-28 06:20:00,2019-02-04 12:17:00,415,1,LG,LG W30
2019-01-11 04:39:00,Visa,Sandra  Thierry  Zoe,Knoxville,TN,United States,2018-08-28 06:20:00,2019-02-04 12:17:00,416,1,Samsung,Samsung Galaxy S10 Plus
2019-01-17 15:00:00,Visa,Cara,Humble,TX,United States,2017-03-12 14:55:00,2019-02-04 13:29:00,417,1,Samsung,Samsung Galaxy S9e
2019-01-04 14:06:00,Visa,carolien,Mashpee,MA,United States,2019-01-04 12:21:00,2019-02-04 13:45:00,418,1,Sony,Sony Xperia 10 Plus
2019-01-30 17:09:00,Mastercard,Ana,Hong Kong,,Hong Kong,2016-07-28 02:31:00,2019-02-04 16:26:00,419,1,Samsung,Samsung Galaxy S10e
2019-01-29 13:27:00,Visa,Tom,Salt Lake City,UT,United States,2019-01-28 14:47:00,2019-02-04 20:07:00,420,2,Huawei,Huawei P Smart Pro
2019-01-26 12:26:00,Mastercard,Tom,Killeen,TX,United States,2019-01-26 05:23:00,2019-02-08 17:33:00,420,2,Apple,Apple iPhone 11
2019-01-12 10:33:00,Amex,Justine,Seattle,WA,United States,2019-01-07 16:45:00,2019-02-04 20:57:00,421,1,Samsung,Samsung Galaxy S9e
2019-01-05 08:28:00,Visa,isabel,Ruti,Zurich,Switzerland,2019-01-05 05:08:00,2019-02-04 22:59:00,422,1,LG,LG K12+
2019-01-25 20:44:00,Visa,Fatima,Rogers,AR,United States,2019-01-25 15:55:00,2019-02-05 00:20:00,423,1,Samsung,Samsung Galaxy S10e
2019-01-12 10:08:00,Mastercard,Judy,Washington,DC,United States,2018-05-31 12:03:00,2019-02-22 18:58:00,424,2,Samsung,Samsung Galaxy S9
2019-01-26 11:36:00,Visa,Judy,Dun Laoghaire,Dublin,Ireland,2019-01-26 07:28:00,2019-02-05 02:38:00,424,2,Huawei,Huawei Mate 30 Pro 5G
2019-01-27 02:32:00,Visa,Glenn,Perth,Scotland,United Kingdom,2016-06-27 09:12:00,2019-02-05 03:15:00,425,1,Apple,Apple iPhone XR
2019-01-18 13:36:00,Amex,Family in,London,England,United Kingdom,2015-04-23 09:46:00,2019-02-05 03:17:00,426,1,Apple,Apple iPhone X
2019-01-07 05:53:00,Visa,Lauren,Gries,Rhineland-Palatinate,Germany,2019-01-07 02:49:00,2019-02-05 03:41:00,427,4,Apple,Apple iPhone 8
2019-01-23 11:23:00,Mastercard,Lauren,Poughkeepsie,NY,United States,2018-08-26 09:37:00,2019-02-26 12:17:00,427,4,Sony,Sony Xperia 10 Plus
2019-01-04 05:13:00,Visa,Lauren,Hradec Kralove,East Bohemia,Czech Republic,2016-03-05 00:51:00,2019-02-27 23:30:00,427,4,Samsung,Samsung Galaxy S10 Plus
2019-01-05 11:44:00,Visa,Lauren,Laasby,Arhus,Denmark,2018-11-19 03:55:00,2019-02-22 06:15:00,427,4,Motorola,Motorola Moto E6
2019-01-20 14:48:00,Visa,Michael,Norrkoping,Ostergotland,Sweden,2018-12-21 11:49:00,2019-02-19 05:22:00,428,5,Samsung,Samsung Galaxy Note 10 Plus
2019-01-16 13:35:00,Visa,Michael,Milano,Lombardy,Italy,2019-01-16 12:43:00,2019-02-25 13:59:00,428,5,Apple,Apple iPhone 7 Plus
2019-01-27 11:18:00,Amex,Michael,Los Angeles,CA,United States,2019-01-23 11:47:00,2019-02-10 13:09:00,428,5,Samsung,Samsung Galaxy S10 Plus 1TB
2019-01-25 01:53:00,Visa,Michael,Pietermaritzburg,KwaZulu-Natal,South Africa,2019-01-24 12:52:00,2019-02-05 04:37:00,428,5,Samsung,Samsung Galaxy S10 Plus
2019-01-14 00:15:00,Visa,Michael,Paris,Ile-de-France,France,2018-11-28 00:07:00,2019-02-09 01:30:00,428,5,Motorola,Motorola Moto E6s
2019-01-18 11:42:00,Visa,Jodi,Sutton Valence,England,United Kingdom,2018-11-17 10:30:00,2019-02-05 06:21:00,429,1,Motorola,Motorola One Zoom
2019-01-02 15:57:00,Diners,Sonja,Alpine,NJ,United States,2019-01-02 15:25:00,2019-02-05 10:18:00,430,1,Apple,Apple iPhone 11 Pro Max
2019-01-25 08:50:00,Mastercard,Shane,Zurich,Zurich,Switzerland,2019-01-24 12:23:00,2019-02-05 11:07:00,431,1,Motorola,Motorola One Action
2019-01-27 11:21:00,Mastercard,Cleo,Pacific Palisades,CA,United States,2019-01-27 10:38:00,2019-02-05 12:38:00,432,1,Apple,Apple iPhone 11 Pro
2019-01-08 10:13:00,Diners,Benoit,Fort Saint James,British Columbia,Canada,2019-01-07 16:01:00,2019-02-05 14:03:00,433,1,Apple,Apple iPhone 11 Pro Max
2019-01-05 07:47:00,Amex,Claire,Versoix,Geneve,Switzerland,2017-04-18 12:55:00,2019-02-05 15:15:00,434,2,Samsung,Samsung Galaxy Note 8
2019-01-22 09:00:00,Visa,Claire,Trumansburg,NY,United States,2018-07-06 14:33:00,2019-02-05 16:33:00,434,2,Apple,Apple iPhone 11
2019-01-25 12:59:00,Visa,Lindsey,Kennett Square,PA,United States,2019-01-13 20:08:00,2019-02-05 18:40:00,435,1,Samsung,Samsung Galaxy S9
2019-01-08 19:29:00,Mastercard,PATRICK,Ban Khlong Sip,Krung Thep,Thailand,2019-01-08 00:01:00,2019-02-05 21:22:00,436,1,Samsung,Samsung Galaxy S10 Plus 1TB
2019-01-27 03:19:00,Mastercard,Astrid,Canterbury,England,United Kingdom,2019-01-27 01:01:00,2019-02-14 13:35:00,437,3,Samsung,Samsung Galaxy S8 Plus
2019-01-06 05:10:00,Visa,Astrid,Altlengbach,Lower Austria,Austria,2018-06-24 00:49:00,2019-02-06 00:37:00,437,3,Samsung,Samsung Galaxy S10e
2019-01-25 08:16:00,Visa,Astrid,Oslo,Oslo,Norway,2017-04-22 02:19:00,2019-02-20 23:22:00,437,3,LG,LG K50S
2019-01-14 03:39:00,Visa,jo,Ballincollig,Cork,Ireland,2018-12-10 07:41:00,2019-02-06 02:36:00,438,1,LG,LG G8s ThinQ
2019-01-17 20:46:00,Visa,Michelle,Dubai,Dubayy,United Arab Emirates,2018-04-13 02:36:00,2019-02-08 02:12:00,439,3,Apple,Apple iPhone 11
2019-01-14 03:47:00,Visa,Michelle,Ballincollig,Cork,Ireland,2018-12-10 07:41:00,2019-02-06 02:36:00,439,3,Apple,Apple iPhone XR
2019-01-24 03:25:00,Visa,Michelle,Lyndoch,South Australia,Australia,2018-09-26 19:23:00,2019-02-11 15:05:00,439,3,LG,LG K12+
2019-01-19 03:19:00,Mastercard,TG,Zagore,Stara Zagora,Bulgaria,2018-11-20 03:00:00,2019-02-06 04:19:00,440,1,LG,LG W30
2019-01-27 18:06:00,Visa,Emily,Killarney,New Providence,The Bahamas,2019-01-13 18:22:00,2019-02-12 19:28:00,441,2,Samsung,Samsung Galaxy Note 10 Plus
2019-01-07 01:42:00,Mastercard,Emily,Vecmilgravis,Riga,Latvia,2019-01-04 10:33:00,2019-02-06 04:20:00,441,2,Apple,Apple iPhone 8 Plus
2019-01-07 13:01:00,Visa,Niki,Trelex,Vaud,Switzerland,2017-08-05 00:43:00,2019-02-06 05:02:00,442,2,Apple,Apple iphone XS Max
2019-01-21 07:19:00,Visa,Niki,Chadds Ford,PA,United States,2018-03-05 11:25:00,2019-02-15 16:06:00,442,2,Samsung,Samsung Galaxy S9 Plus
2019-01-03 14:14:00,Visa,sherry,Las Vegas,NV,United States,2019-01-03 13:49:00,2019-02-06 05:29:00,443,1,Samsung,Samsung Galaxy S9
